Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,SAWA SOAP,6145.385333,0.185568838,0.021254717,,0.185605734,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,USHINDI BAR,906.5,0.101135574,0.008397336,56.68066768,0.10118825,5.73541759
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,USHINDI LIQUID DISHWASH,630.2126667,0.159941065,0.019789683,,0.160028951,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,USHINDI PASTE DISHWASH,58.2,0.0345197,0.004335648,,0.034634611,
RIFT VALLEY,KAJIADO,KAJIADO SOUTH,WHITE WASH (PWANI OIL PRODUCTS),2209.55,0.035074906,0.01846853,47.00378801,0.035080268,1.6489055
RIFT VALLEY,KAJIADO,KAJIADO WEST,4U SOAP,186,0.073417722,0.012460433,,0.078085642,
RIFT VALLEY,KAJIADO,KAJIADO WEST,AFRISENSE,14.2175,0.022128271,0.003896697,59.30135799,0.022320167,1.323616216
RIFT VALLEY,KAJIADO,KAJIADO WEST,BELLEZA (PWANI OIL PRODUCTS),63.24864583,0.088128492,0.004995752,49.90524051,0.088637633,4.423482374
RIFT VALLEY,KAJIADO,KAJIADO WEST,DETREX,195.0878333,0.043048172,0.004672182,62.82291179,0.043081984,2.706535696
RIFT VALLEY,KAJIADO,KAJIADO WEST,DIRIA,1440,0.052535732,0.017422288,46.67976471,0.052953831,2.471872366
RIFT VALLEY,KAJIADO,KAJIADO WEST,DIVA (PWANI OIL PRODUCTS),5,0.007986111,0.001909709,50.59946771,0.008674532,0.43892668
RIFT VALLEY,KAJIADO,KAJIADO WEST,FRESCO (PWANI OIL PRODUCTS),35.45908333,0.05653146,0.004393218,50.1331621,0.056832695,2.849202699
RIFT VALLEY,KAJIADO,KAJIADO WEST,FRESH FRI,1073.2585,0.018697417,0.001772572,35.95963703,0.018743242,0.674000186
RIFT VALLEY,KAJIADO,KAJIADO WEST,FRYMATE,17,0.000903639,0.000141412,41.1726797,0.000930997,0.03833163
RIFT VALLEY,KAJIADO,KAJIADO WEST,MPISHI POA,130.8958333,0.017368215,0.00214382,44.90797803,0.017645642,0.792430081
RIFT VALLEY,KAJIADO,KAJIADO WEST,NDUME,480,0.013888889,0.001298824,28.18658695,0.013888889,0.391480374
RIFT VALLEY,KAJIADO,KAJIADO WEST,ONJA,135,0.099685593,0.011037076,48.0155273,0.099852071,4.794449841
RIFT VALLEY,KAJIADO,KAJIADO WEST,POPCO,1006.732,0.088810209,0.015415299,45.97764899,0.090711712,4.170711232
RIFT VALLEY,KAJIADO,KAJIADO WEST,SALIT,1047.818,0.018377697,0.001582867,32.21380624,0.018423833,0.593501771
RIFT VALLEY,KAJIADO,KAJIADO WEST,SAWA CANDLES,71.8,0.063430191,0.006023995,,0.063596103,
RIFT VALLEY,KAJIADO,KAJIADO WEST,SAWA GLYCERIN,59.43177083,0.037723308,0.002803854,,0.038096673,
RIFT VALLEY,KAJIADO,KAJIADO WEST,SAWA MILKING JELLY,947.0812778,0.422906452,0.022050808,,0.422959028,
RIFT VALLEY,KAJIADO,KAJIADO WEST,SAWA PETROLLEUM JELLY,9.9875,0.101364522,0.006388995,67.7751565,0.101753626,6.896367949
RIFT VALLEY,KAJIADO,KAJIADO WEST,SAWA SOAP,1266.9115,0.038220268,0.004381799,,0.03826384,
RIFT VALLEY,KAJIADO,KAJIADO WEST,USHINDI BAR,154.8,0.017221988,0.001433985,56.68066768,0.017279582,0.979418249
RIFT VALLEY,KAJIADO,KAJIADO WEST,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KAJIADO,KAJIADO WEST,USHINDI LIQUID DISHWASH,97.8985,0.02475719,0.003074169,,0.024859218,
RIFT VALLEY,KAJIADO,KAJIADO WEST,USHINDI PASTE DISHWASH,47.4,0.028091894,0.003531094,,0.02820757,
RIFT VALLEY,KAJIADO,KAJIADO WEST,WHITE WASH (PWANI OIL PRODUCTS),1850.5,0.029374361,0.015467409,47.00378801,0.029379755,1.380959755
RIFT VALLEY,KAJIADO,TAVETA,AFRISENSE,0.375,0.000392554,0.000102779,59.30135799,0.000588716,0.034911629
RIFT VALLEY,KAJIADO,TAVETA,BELLEZA (PWANI OIL PRODUCTS),10.159625,0.013687151,0.000802467,49.90524051,0.014237856,0.710543625
RIFT VALLEY,KAJIADO,TAVETA,DETREX,26.08,0.005724214,0.000624593,62.82291179,0.005759345,0.361818827
RIFT VALLEY,KAJIADO,TAVETA,FRESCO (PWANI OIL PRODUCTS),5.279020833,0.008144363,0.000654046,50.1331621,0.008461047,0.424179054
RIFT VALLEY,KAJIADO,TAVETA,FRESH FRI,96.231,0.001633943,0.000158933,35.95963703,0.001680565,0.060432516
RIFT VALLEY,KAJIADO,TAVETA,ONJA,3.75,0.002589236,0.000306585,48.0155273,0.002773669,0.133179162
RIFT VALLEY,KAJIADO,TAVETA,SALIT,56.135,0.000940069,8.48E-05,32.21380624,0.000987024,0.03179581
RIFT VALLEY,KAJIADO,TAVETA,SAWA CANDLES,4.4,0.003720765,0.000369158,,0.003897254,
RIFT VALLEY,KAJIADO,TAVETA,SAWA GLYCERIN,6.506916667,0.0037845,0.000306981,,0.004171033,
RIFT VALLEY,KAJIADO,TAVETA,SAWA MILKING JELLY,24.21766667,0.010725291,0.000563858,,0.010815419,
RIFT VALLEY,KAJIADO,TAVETA,SAWA PETROLLEUM JELLY,1.785,0.017760451,0.001141863,67.7751565,0.018185754,1.232542357
RIFT VALLEY,KAJIADO,TAVETA,SAWA SOAP,95.169,0.002829162,0.000329156,,0.002874338,
RIFT VALLEY,KAJIADO,TAVETA,USHINDI BAR,9.5,0.001001895,8.80E-05,56.68066768,0.001060439,0.060106417
RIFT VALLEY,KAJIADO,TAVETA,USHINDI LIQUID DISHWASH,8.32425,0.002009356,0.000261395,,0.002113764,
RIFT VALLEY,KAJIADO,TAVETA,USHINDI PASTE DISHWASH,1.6,0.000833234,0.000119193,,0.000952154,
RIFT VALLEY,KAJIADO,TAVETA,WHITE WASH (PWANI OIL PRODUCTS),60.9,0.000961337,0.000509033,47.00378801,0.000966888,0.045447419
RIFT VALLEY,KAJIADO,,4U SOAP,24,0.005063291,,,0.010075567,
RIFT VALLEY,KAJIADO,,AFRISENSE,1.3275,0.001888185,,59.30135799,0.002084053,0.123587166
RIFT VALLEY,KAJIADO,,BELLEZA (PWANI OIL PRODUCTS),7.071895833,0.009357542,,49.90524051,0.009910664,0.494594092
RIFT VALLEY,KAJIADO,,DETREX,25.45466667,0.005586114,,62.82291179,0.00562125,0.353143314
RIFT VALLEY,KAJIADO,,DIRIA,14370,0.528226919,,46.67976471,0.528435104,24.66722632
RIFT VALLEY,KAJIADO,,FRESCO (PWANI OIL PRODUCTS),2.589708333,0.003832641,,50.1331621,0.004150702,0.208087838
RIFT VALLEY,KAJIADO,,FRESH FRI,9117.387833,0.159185571,,35.95963703,0.159224836,5.725667298
RIFT VALLEY,KAJIADO,,NDUME,240,0.006944444,,28.18658695,0.006944444,0.195740187
RIFT VALLEY,KAJIADO,,ONJA,4,0.002774182,,48.0155273,0.00295858,0.142057773
RIFT VALLEY,KAJIADO,,POPCO,2109.974,0.188425848,,45.97764899,0.190119469,8.741246193
RIFT VALLEY,KAJIADO,,POPCO BAR,200,0.023468057,,,0.026007802,
RIFT VALLEY,KAJIADO,,SALIT,1521.3825,0.026704795,,32.21380624,0.026750539,0.861736683
RIFT VALLEY,KAJIADO,,SAWA CANDLES,60,0.052976612,,,0.053144376,
RIFT VALLEY,KAJIADO,,SAWA GLYCERIN,12.938125,0.007908603,,,0.008293536,
RIFT VALLEY,KAJIADO,,SAWA MILKING JELLY,8.415,0.003667302,,,0.003758073,
RIFT VALLEY,KAJIADO,,SAWA PETROLLEUM JELLY,0.8075,0.007797271,,67.7751565,0.008226889,0.557578685
RIFT VALLEY,KAJIADO,,SAWA SOAP,205.758,0.006169373,,,0.006214397,
RIFT VALLEY,KAJIADO,,USHINDI BAR,1,5.30E-05,,56.68066768,0.000111625,0.006326991
RIFT VALLEY,KAJIADO,,USHINDI LIQUID DISHWASH,26.318,0.00657896,,,0.00668289,
RIFT VALLEY,KAJIADO,,USHINDI PASTE DISHWASH,31.2,0.018450185,,,0.018567008,
RIFT VALLEY,KAJIADO,,WHITE WASH (PWANI OIL PRODUCTS),137.6,0.002179083,,47.00378801,0.002184628,0.102685794
RIFT VALLEY,KERICHO,AINAMOI,4U SOAP,30,0.007594937,0.002009747,,0.012594458,
RIFT VALLEY,KERICHO,AINAMOI,AFRISENSE,130.155,0.204175205,0.035672562,59.30135799,0.204331376,12.11712809
RIFT VALLEY,KERICHO,AINAMOI,BELLEZA (PWANI OIL PRODUCTS),584.9752708,0.819692737,0.046204802,49.90524051,0.819793412,40.91198737
RIFT VALLEY,KERICHO,AINAMOI,DETREX,568.0669167,0.125417464,0.013604704,62.82291179,0.125448366,7.881031643
RIFT VALLEY,KERICHO,AINAMOI,FRESCO (PWANI OIL PRODUCTS),400.5083542,0.641807729,0.049621147,50.1331621,0.641922095,32.18158442
RIFT VALLEY,KERICHO,AINAMOI,FRESH FRI,19291.40317,0.336871505,0.031861287,35.95963703,0.336902472,12.11489061
RIFT VALLEY,KERICHO,AINAMOI,ONJA,162.5,0.120029591,0.01328537,48.0155273,0.120192308,5.771097031
RIFT VALLEY,KERICHO,AINAMOI,RAINBOW WASHING POWDER,7,0.006754072,0.003071711,,0.006951341,
RIFT VALLEY,KERICHO,AINAMOI,SALIT,1295.532,0.022733468,0.001957071,32.21380624,0.022779399,0.733811154
RIFT VALLEY,KERICHO,AINAMOI,SAWA GLYCERIN,697.8000486,0.447085958,0.032920594,,0.447300489,
RIFT VALLEY,KERICHO,AINAMOI,SAWA HANDWASH,3.599166667,0.019021253,0.003148783,,0.026428672,
RIFT VALLEY,KERICHO,AINAMOI,SAWA MILKING JELLY,1170.204056,0.522560403,0.027245755,,0.5226039,
RIFT VALLEY,KERICHO,AINAMOI,SAWA PETROLLEUM JELLY,93.01125,0.947585012,0.059499212,67.7751565,0.947607707,64.22426066
RIFT VALLEY,KERICHO,AINAMOI,SAWA SOAP,5831.3505,0.176083785,0.020168581,,0.176121111,
RIFT VALLEY,KERICHO,AINAMOI,USHINDI BAR,1551.7,0.173160379,0.014374127,56.68066768,0.173208834,9.81759236
RIFT VALLEY,KERICHO,AINAMOI,USHINDI LIQUID DISHWASH,8.24,0.00198796,0.000258749,,0.002092371,
RIFT VALLEY,KERICHO,AINAMOI,WHITE WASH (PWANI OIL PRODUCTS),274.225,0.004348244,0.00229211,47.00378801,0.004353776,0.204643982
RIFT VALLEY,KERICHO,BELGUT,AFRISENSE,3.16,0.004765606,0.000866085,59.30135799,0.004960909,0.294188658
RIFT VALLEY,KERICHO,BELGUT,BELLEZA (PWANI OIL PRODUCTS),16.93270833,0.023184358,0.001337445,49.90524051,0.02372976,1.184239376
RIFT VALLEY,KERICHO,BELGUT,DETREX,21.45466667,0.004702748,0.00051382,62.82291179,0.004737915,0.297649629
RIFT VALLEY,KERICHO,BELGUT,FRESCO (PWANI OIL PRODUCTS),5.577833333,0.008623443,0.000691068,50.1331621,0.008939974,0.448189189
RIFT VALLEY,KERICHO,BELGUT,FRESH FRI,366.698,0.006357563,0.000605631,35.95963703,0.006403965,0.230284242
RIFT VALLEY,KERICHO,BELGUT,ONJA,3,0.0020344,0.000245268,48.0155273,0.002218935,0.10654333
RIFT VALLEY,KERICHO,BELGUT,SALIT,20.493,0.000313345,3.10E-05,32.21380624,0.000360329,0.011607581
RIFT VALLEY,KERICHO,BELGUT,SAWA GLYCERIN,14.80405556,0.009105157,0.000698421,,0.009489626,
RIFT VALLEY,KERICHO,BELGUT,SAWA MILKING JELLY,7.0975,0.003078863,0.00016525,,0.003169688,
RIFT VALLEY,KERICHO,BELGUT,SAWA PETROLLEUM JELLY,1.7,0.016894087,0.001087488,67.7751565,0.017319766,1.173849864
RIFT VALLEY,KERICHO,BELGUT,SAWA SOAP,147.428,0.004407584,0.000509901,,0.004452688,
RIFT VALLEY,KERICHO,BELGUT,USHINDI BAR,27.15,0.002972195,0.000251503,56.68066768,0.003030624,0.171777813
RIFT VALLEY,KERICHO,BELGUT,WHITE WASH (PWANI OIL PRODUCTS),5.075,7.50E-05,4.24E-05,47.00378801,8.06E-05,0.003787285
RIFT VALLEY,KERICHO,BURET,AFRISENSE,90.085,0.141256644,0.024690275,59.30135799,0.141425162,8.386704189
RIFT VALLEY,KERICHO,BURET,BELLEZA (PWANI OIL PRODUCTS),79.68333333,0.111173184,0.00629386,49.90524051,0.111669458,5.572891179
RIFT VALLEY,KERICHO,BURET,DETREX,98.96,0.021819149,0.002370005,62.82291179,0.021853711,1.372913769
RIFT VALLEY,KERICHO,BURET,FRESCO (PWANI OIL PRODUCTS),36.65433333,0.05844778,0.004541304,50.1331621,0.058748404,2.94524324
RIFT VALLEY,KERICHO,BURET,FRESH FRI,10265.92833,0.179244465,0.016954997,35.95963703,0.179282793,6.446944149
RIFT VALLEY,KERICHO,BURET,FRYMATE,108,0.005887346,0.000898384,41.1726797,0.005914567,0.243518587
RIFT VALLEY,KERICHO,BURET,MPISHI POA,877.137,0.117994969,0.014365801,44.90797803,0.118243986,5.310098314
RIFT VALLEY,KERICHO,BURET,NDUME,7740,0.223958333,0.020943545,28.18658695,0.223958333,6.312621036
RIFT VALLEY,KERICHO,BURET,ONJA,91.25,0.067320141,0.007460246,48.0155273,0.067492604,3.240692948
RIFT VALLEY,KERICHO,BURET,POPCO,429.432,0.036683742,0.006575556,45.97764899,0.038694024,1.779060232
RIFT VALLEY,KERICHO,BURET,RAINBOW WASHING POWDER,7,0.006754072,0.003071711,,0.006951341,
RIFT VALLEY,KERICHO,BURET,SALIT,12519.0575,0.220086513,0.018911681,32.21380624,0.220123169,7.091005112
RIFT VALLEY,KERICHO,BURET,SAWA BODY WASH,6.21,0.024315633,0.008003652,,0.04754977,
RIFT VALLEY,KERICHO,BURET,SAWA CANDLES,112.8,0.099751949,0.009463881,,0.099911426,
RIFT VALLEY,KERICHO,BURET,SAWA GLYCERIN,108.6744653,0.06930088,0.00512701,,0.069661992,
RIFT VALLEY,KERICHO,BURET,SAWA MILKING JELLY,488.0423333,0.217884602,0.011363045,,0.217955856,
RIFT VALLEY,KERICHO,BURET,SAWA PETROLLEUM JELLY,2.21,0.022092268,0.001413735,67.7751565,0.022515696,1.526004823
RIFT VALLEY,KERICHO,BURET,SAWA SOAP,1310.595861,0.039539702,0.004532888,,0.039583215,
RIFT VALLEY,KERICHO,BURET,USHINDI BAR,1112.125,0.124089852,0.010302137,56.68066768,0.124141184,7.036405171
RIFT VALLEY,KERICHO,BURET,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KERICHO,BURET,USHINDI LIQUID DISHWASH,385.244,0.097730033,0.012097276,,0.097824427,
RIFT VALLEY,KERICHO,BURET,USHINDI PASTE DISHWASH,273.6,0.162718724,0.020382014,,0.162818377,
RIFT VALLEY,KERICHO,BURET,WHITE WASH (PWANI OIL PRODUCTS),233.6,0.003703251,0.001952546,47.00378801,0.003708787,0.174327046
RIFT VALLEY,KERICHO,KABONDO KASIPUL,BELLEZA (PWANI OIL PRODUCTS),6.573875,0.008659218,0.000519243,49.90524051,0.00921273,0.459763522
RIFT VALLEY,KERICHO,KABONDO KASIPUL,DETREX,16.56,0.003621802,0.000396597,62.82291179,0.003657007,0.229743856
RIFT VALLEY,KERICHO,KABONDO KASIPUL,DIVA (PWANI OIL PRODUCTS),1.2,0.001388889,0.00045833,50.59946771,0.002081888,0.105342403
RIFT VALLEY,KERICHO,KABONDO KASIPUL,DIVA GLYCERIN,15.10869444,0.045513339,0.007681617,,0.046618825,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,FRESCO (PWANI OIL PRODUCTS),3.685354167,0.005589269,0.000456598,50.1331621,0.005906769,0.296125
RIFT VALLEY,KERICHO,KABONDO KASIPUL,FRESH FRI,79.74616667,0.001346041,0.000131707,35.95963703,0.001392676,0.050080136
RIFT VALLEY,KERICHO,KABONDO KASIPUL,FRYMATE,0.5,0,4.16E-06,41.1726797,2.74E-05,0.001127401
RIFT VALLEY,KERICHO,KABONDO KASIPUL,HOTEL SOAP,0.14,0,0.012552301,,0.025,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,NDUME,800,0.023148148,0.002164707,28.18658695,0.023148148,0.652467291
RIFT VALLEY,KERICHO,KABONDO KASIPUL,ONJA,2.75,0.001849454,0.000224829,48.0155273,0.002034024,0.097664719
RIFT VALLEY,KERICHO,KABONDO KASIPUL,SALIT,165.2848333,0.002859346,0.000249684,32.21380624,0.002906211,0.093620115
RIFT VALLEY,KERICHO,KABONDO KASIPUL,SAWA CANDLES,0.8,0.000531538,6.71E-05,,0.000708592,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,SAWA GLYCERIN,19.30630556,0.011992289,0.000910827,,0.012375637,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,SAWA MILKING JELLY,24.15111111,0.010695565,0.000562308,,0.010785696,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,SAWA PETROLLEUM JELLY,0.99875,0.009746589,0.000638899,67.7751565,0.010175363,0.689636795
RIFT VALLEY,KERICHO,KABONDO KASIPUL,SAWA SOAP,92.34479167,0.00274386,0.000319388,,0.00278904,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,USHINDI BAR,9.6,0.001013058,8.89E-05,56.68066768,0.001071602,0.060739116
RIFT VALLEY,KERICHO,KABONDO KASIPUL,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,USHINDI PASTE DISHWASH,1.4,0.000714201,0.000104294,,0.000833135,
RIFT VALLEY,KERICHO,KABONDO KASIPUL,WHITE WASH (PWANI OIL PRODUCTS),0.360277778,1.63E-07,3.01E-06,47.00378801,5.72E-06,0.000268862
RIFT VALLEY,KERICHO,KIPKELION EAST,AFRISENSE,1.345,0.001915664,0.000368634,59.30135799,0.002111526,0.125216375
RIFT VALLEY,KERICHO,KIPKELION EAST,BELLEZA (PWANI OIL PRODUCTS),12.15170833,0.016480447,0.000959814,49.90524051,0.017029592,0.849865905
RIFT VALLEY,KERICHO,KIPKELION EAST,DETREX,14.32,0.003127117,0.000342951,62.82291179,0.00316234,0.198667393
RIFT VALLEY,KERICHO,KIPKELION EAST,FRESCO (PWANI OIL PRODUCTS),9.661604167,0.015170872,0.001197028,50.1331621,0.015485313,0.776327702
RIFT VALLEY,KERICHO,KIPKELION EAST,FRESH FRI,282.052,0.004879248,0.000465831,35.95963703,0.004925718,0.177127039
RIFT VALLEY,KERICHO,KIPKELION EAST,ONJA,1.5,0.000924727,0.000122634,48.0155273,0.001109467,0.053271665
RIFT VALLEY,KERICHO,KIPKELION EAST,SALIT,31.6325,0.00050922,4.78E-05,32.21380624,0.000556196,0.017917181
RIFT VALLEY,KERICHO,KIPKELION EAST,SAWA GLYCERIN,6.431104167,0.003735884,0.000303405,,0.004122436,
RIFT VALLEY,KERICHO,KIPKELION EAST,SAWA HANDWASH,1.028333333,1.82E-16,0.000899652,,0.007551049,
RIFT VALLEY,KERICHO,KIPKELION EAST,SAWA MILKING JELLY,22.96911111,0.010167645,0.000534788,,0.010257824,
RIFT VALLEY,KERICHO,KIPKELION EAST,SAWA PETROLLEUM JELLY,2.48625,0.024907949,0.001590452,67.7751565,0.025330158,1.716755426
RIFT VALLEY,KERICHO,KIPKELION EAST,SAWA SOAP,115.682,0.003448733,0.000400103,,0.003493881,
RIFT VALLEY,KERICHO,KIPKELION EAST,USHINDI BAR,58.2,0.006438361,0.000539134,56.68066768,0.006496587,0.368230892
RIFT VALLEY,KERICHO,KIPKELION EAST,WHITE WASH (PWANI OIL PRODUCTS),5.075,7.50E-05,4.24E-05,47.00378801,8.06E-05,0.003787285
RIFT VALLEY,KERICHO,KIPKELION WEST,AFRISENSE,10.1025,0.015666832,0.002768868,59.30135799,0.015859996,0.940519277
RIFT VALLEY,KERICHO,KIPKELION WEST,BELLEZA (PWANI OIL PRODUCTS),11.0560625,0.014944134,0.000873273,49.90524051,0.015494137,0.773238651
RIFT VALLEY,KERICHO,KIPKELION WEST,DETREX,17.42916667,0.00381375,0.000417413,62.82291179,0.003848949,0.241802172
RIFT VALLEY,KERICHO,KIPKELION WEST,DIVA (PWANI OIL PRODUCTS),1,0.001041667,0.000381942,50.59946771,0.001734906,0.087785336
RIFT VALLEY,KERICHO,KIPKELION WEST,DIVA GLYCERIN,3.068875,0.008320643,0.001560288,,0.009469206,
RIFT VALLEY,KERICHO,KIPKELION WEST,FRESCO (PWANI OIL PRODUCTS),3.486145833,0.005269882,0.000431917,50.1331621,0.005587484,0.280118243
RIFT VALLEY,KERICHO,KIPKELION WEST,FRESH FRI,34.30466667,0.00055242,5.67E-05,35.95963703,0.000599092,0.021543134
RIFT VALLEY,KERICHO,KIPKELION WEST,MPISHI POA,2.094333333,0,3.43E-05,44.90797803,0.00028233,0.012678881
RIFT VALLEY,KERICHO,KIPKELION WEST,ONJA,9.25,0.006658036,0.000756244,48.0155273,0.006841716,0.3285086
RIFT VALLEY,KERICHO,KIPKELION WEST,SALIT,45.44133333,0.000752033,6.86E-05,32.21380624,0.000798997,0.025738737
RIFT VALLEY,KERICHO,KIPKELION WEST,SAWA CANDLES,7.2,0.006201276,0.000604078,,0.006377325,
RIFT VALLEY,KERICHO,KIPKELION WEST,SAWA GLYCERIN,11.5005625,0.006986746,0.00054257,,0.007372036,
RIFT VALLEY,KERICHO,KIPKELION WEST,SAWA HANDWASH,5.655833333,0.034238256,0.004948088,,0.04153077,
RIFT VALLEY,KERICHO,KIPKELION WEST,SAWA MILKING JELLY,26.31616667,0.01166255,0.000612717,,0.011752592,
RIFT VALLEY,KERICHO,KIPKELION WEST,SAWA PETROLLEUM JELLY,5.8225,0.058912714,0.003724648,67.7751565,0.059320199,4.020435783
RIFT VALLEY,KERICHO,KIPKELION WEST,SAWA SOAP,73.06394444,0.002161505,0.000252702,,0.002206711,
RIFT VALLEY,KERICHO,KIPKELION WEST,USHINDI BAR,71.6,0.007934227,0.000663265,56.68066768,0.007992365,0.453012575
RIFT VALLEY,KERICHO,KIPKELION WEST,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KERICHO,KIPKELION WEST,USHINDI LIQUID DISHWASH,19.02875,0.004727818,0.000597533,,0.004831942,
RIFT VALLEY,KERICHO,KIPKELION WEST,USHINDI PASTE DISHWASH,12,0.007022973,0.000893948,,0.007141157,
RIFT VALLEY,KERICHO,KIPKELION WEST,WHITE WASH (PWANI OIL PRODUCTS),3.325,4.72E-05,2.78E-05,47.00378801,5.28E-05,0.002481325
RIFT VALLEY,KERICHO,SIGOWET/SOIN,4U SOAP,60,0.020253165,0.004019495,,0.025188917,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,AFRISENSE,18.82,0.029355191,0.005158139,59.30135799,0.029545669,1.752098272
RIFT VALLEY,KERICHO,SIGOWET/SOIN,BELLEZA (PWANI OIL PRODUCTS),120.122625,0.167877095,0.009487994,49.90524051,0.168341709,8.401133453
RIFT VALLEY,KERICHO,SIGOWET/SOIN,DETREX,364.55575,0.080473735,0.00873079,62.82291179,0.080506225,5.057635495
RIFT VALLEY,KERICHO,SIGOWET/SOIN,DIVA (PWANI OIL PRODUCTS),16,0.027083333,0.006111069,50.59946771,0.027758501,1.404565377
RIFT VALLEY,KERICHO,SIGOWET/SOIN,DIVA GLYCERIN,105.1626667,0.323702723,0.053467181,,0.324486011,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,FRESCO (PWANI OIL PRODUCTS),65.83835417,0.105237943,0.00815707,50.1331621,0.105523627,5.290233102
RIFT VALLEY,KERICHO,SIGOWET/SOIN,FRESH FRI,3329.7805,0.058106854,0.005499397,35.95963703,0.058150839,2.091083068
RIFT VALLEY,KERICHO,SIGOWET/SOIN,FRYMATE,11,0.000575043,9.15E-05,41.1726797,0.00060241,0.024802819
RIFT VALLEY,KERICHO,SIGOWET/SOIN,HOTEL SOAP,2.613333333,0.452991453,0.234309623,,0.466666667,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,MPISHI POA,3.1415,0.000141205,5.15E-05,44.90797803,0.000423495,0.019018322
RIFT VALLEY,KERICHO,SIGOWET/SOIN,NDUME,11616.8,0.336134259,0.031433717,28.18658695,0.336134259,9.474477525
RIFT VALLEY,KERICHO,SIGOWET/SOIN,ONJA,142.75,0.105418901,0.011670686,48.0155273,0.10558432,5.069686777
RIFT VALLEY,KERICHO,SIGOWET/SOIN,POPCO,719.914,0.062912393,0.01102348,45.97764899,0.06486794,2.982475382
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SALIT,13746.465,0.241669091,0.020765841,32.21380624,0.241704732,7.786229401
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA BODY WASH,3.11,0,0.00400827,,0.02381317,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA CANDLES,83.6,0.07388377,0.007014011,,0.07404783,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA GLYCERIN,270.6406875,0.173164001,0.012768202,,0.173484815,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA HANDWASH,49.86333333,0.361323657,0.04362366,,0.366146334,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA MILKING JELLY,357.4856667,0.159573712,0.008323306,,0.159650279,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA PETROLLEUM JELLY,31.11,0.316655837,0.019901039,67.7751565,0.316951721,21.4814525
RIFT VALLEY,KERICHO,SIGOWET/SOIN,SAWA SOAP,2394.926458,0.072290634,0.008283205,,0.072332663,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,USHINDI BAR,519.7,0.057956413,0.004814226,56.68066768,0.05801162,3.288137365
RIFT VALLEY,KERICHO,SIGOWET/SOIN,USHINDI DETERGENT,0,0,,62.60669506,,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,USHINDI LIQUID DISHWASH,166.2339167,0.042111315,0.00522001,,0.042211528,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,USHINDI PASTE DISHWASH,49,0.029044161,0.003650288,,0.029159724,
RIFT VALLEY,KERICHO,SIGOWET/SOIN,WHITE WASH (PWANI OIL PRODUCTS),319.9322222,0.005073926,0.002674154,47.00378801,0.005079454,0.238753593
RIFT VALLEY,LAIKIPIA,BUURI,AFRISENSE,3.915,0.005951119,0.001073014,59.30135799,0.00614619,0.364477404
RIFT VALLEY,LAIKIPIA,BUURI,BELLEZA (PWANI OIL PRODUCTS),35.16027083,0.048743017,0.002777166,49.90524051,0.049274149,2.459038233
RIFT VALLEY,LAIKIPIA,BUURI,DETREX,65.52,0.014434206,0.001569146,62.82291179,0.014469029,0.908986561
RIFT VALLEY,LAIKIPIA,BUURI,DIRIA,12,0,0.000145186,46.67976471,0.000441282,0.020598936
RIFT VALLEY,LAIKIPIA,BUURI,DIVA (PWANI OIL PRODUCTS),5,0.007986111,0.001909709,50.59946771,0.008674532,0.43892668
RIFT VALLEY,LAIKIPIA,BUURI,FRESCO (PWANI OIL PRODUCTS),14.6418125,0.023155541,0.001814053,50.1331621,0.023467433,1.17649662
RIFT VALLEY,LAIKIPIA,BUURI,FRESH FRI,473.606,0.008224677,0.000782198,35.95963703,0.008270992,0.297421853
